contigID	contigLength	ExtractCompleteContig	PartialExtraction_Start	PartialExtraction_Stop
JTFH01000345.1	1968	0		
JTFH01000346.1	1962	0		
JTFH01000347.1	1961	0		
JTFH01000348.1	1960	0		
JTFH01000349.1	1960	0		
JTFH01000350.1	1954	0		
JTFH01000351.1	1952	0		
JTFH01000352.1	1947	0		
JTFH01000353.1	1944	0		
JTFH01000354.1	1943	0		
JTFH01000355.1	1941	0		
JTFH01000356.1	1937	0		
JTFH01000357.1	1934	0		
JTFH01000358.1	1929	0		
JTFH01000359.1	1924	0		
JTFH01000360.1	1924	0		
JTFH01000361.1	1923	0		
JTFH01000362.1	1921	0		
JTFH01000363.1	1918	0		
JTFH01000364.1	1915	0		
JTFH01000365.1	1915	0		
JTFH01000366.1	1914	0		
JTFH01000367.1	1912	0		
JTFH01000368.1	1910	0		
JTFH01000369.1	1907	0		
JTFH01000370.1	1904	0		
JTFH01000371.1	1897	0		
JTFH01000372.1	1891	0		
JTFH01000373.1	1890	0		
JTFH01000374.1	1888	0		
JTFH01000375.1	1888	0		
JTFH01000376.1	1885	0		
JTFH01000377.1	1881	0		
JTFH01000378.1	1879	0		
JTFH01000379.1	1877	0		
JTFH01000380.1	1876	0		
JTFH01000381.1	1876	0		
JTFH01000382.1	1874	0		
JTFH01000383.1	1872	0		
JTFH01000384.1	1869	0		
JTFH01000385.1	1866	0		
JTFH01000386.1	1865	0		
JTFH01000387.1	1865	0		
JTFH01000388.1	1865	0		
JTFH01000389.1	1862	0		
JTFH01000390.1	1862	0		
JTFH01000391.1	1859	0		
JTFH01000392.1	1856	0		
JTFH01000393.1	1856	0		
JTFH01000394.1	1854	0		
JTFH01000395.1	1850	0		
JTFH01000396.1	1849	0		
JTFH01000397.1	1849	0		
JTFH01000398.1	1847	0		
JTFH01000399.1	1839	0		
JTFH01000400.1	1834	0		
JTFH01000401.1	1821	0		
JTFH01000402.1	1815	0		
JTFH01000403.1	1811	0		
JTFH01000404.1	1808	0		
JTFH01000405.1	1808	0		
JTFH01000406.1	1807	0		
JTFH01000407.1	1807	0		
JTFH01000408.1	1802	0		
JTFH01000409.1	1801	0		
JTFH01000410.1	1800	0		
JTFH01000411.1	1795	0		
JTFH01000412.1	1794	0		
JTFH01000413.1	1792	0		
JTFH01000414.1	1788	0		
JTFH01000415.1	1786	0		
JTFH01000416.1	1782	0		
JTFH01000417.1	1782	0		
JTFH01000418.1	1781	0		
JTFH01000419.1	1781	0		
JTFH01000420.1	1779	0		
JTFH01000421.1	1777	0		
JTFH01000422.1	1764	0		
JTFH01000423.1	1762	0		
JTFH01000424.1	1755	0		
JTFH01000425.1	1749	0		
JTFH01000426.1	1747	0		
JTFH01000427.1	1746	0		
JTFH01000428.1	1745	0		
JTFH01000429.1	1744	0		
JTFH01000430.1	1742	0		
JTFH01000431.1	1740	0		
JTFH01000432.1	1740	0		
JTFH01000433.1	1736	0		
JTFH01000434.1	1735	0		
JTFH01000435.1	1732	0		
JTFH01000436.1	1732	0		
JTFH01000437.1	1730	0		
JTFH01000438.1	1727	0		
JTFH01000439.1	1722	0		
JTFH01000440.1	1718	0		
JTFH01000441.1	1716	0		
JTFH01000442.1	1710	0		
JTFH01000443.1	1708	0		
JTFH01000444.1	1707	0		
JTFH01000445.1	1706	0		
JTFH01000446.1	1705	0		
JTFH01000447.1	1704	0		
JTFH01000448.1	1699	0		
JTFH01000449.1	1698	0		
JTFH01000450.1	1697	0		
JTFH01000451.1	1697	0		
JTFH01000452.1	1695	0		
JTFH01000453.1	1695	0		
JTFH01000454.1	1693	0		
JTFH01000455.1	1687	0		
JTFH01000456.1	1686	0		
JTFH01000457.1	1680	0		
JTFH01000458.1	1679	0		
JTFH01000459.1	1679	0		
JTFH01000460.1	1678	0		
JTFH01000461.1	1674	0		
JTFH01000462.1	1674	0		
JTFH01000463.1	1671	0		
JTFH01000464.1	1669	0		
JTFH01000465.1	1665	0		
JTFH01000466.1	1663	0		
JTFH01000467.1	1657	0		
JTFH01000468.1	1653	0		
JTFH01000469.1	1652	0		
JTFH01000470.1	1650	0		
JTFH01000471.1	1649	0		
JTFH01000472.1	1649	0		
JTFH01000473.1	1640	0		
JTFH01000474.1	1638	0		
JTFH01000475.1	1636	0		
JTFH01000476.1	1632	0		
JTFH01000477.1	1631	0		
JTFH01000478.1	1630	0		
JTFH01000479.1	1627	0		
JTFH01000480.1	1624	0		
JTFH01000481.1	1617	0		
JTFH01000482.1	1616	0		
JTFH01000483.1	1615	0		
JTFH01000484.1	1611	0		
JTFH01000485.1	1611	0		
JTFH01000486.1	1606	0		
JTFH01000487.1	1605	0		
JTFH01000488.1	1605	0		
JTFH01000489.1	1600	0		
JTFH01000490.1	1598	0		
JTFH01000491.1	1598	0		
JTFH01000492.1	1597	0		
JTFH01000493.1	1596	0		
JTFH01000494.1	1595	0		
JTFH01000495.1	1592	0		
JTFH01000496.1	1589	0		
JTFH01000497.1	1585	0		
JTFH01000498.1	1579	0		
JTFH01000499.1	1578	0		
JTFH01000500.1	1577	0		
JTFH01000501.1	1577	0		
JTFH01000502.1	1577	0		
JTFH01000503.1	1576	0		
JTFH01000504.1	1575	0		
JTFH01000505.1	1574	0		
JTFH01000506.1	1572	0		
JTFH01000507.1	1571	0		
JTFH01000508.1	1563	0		
JTFH01000509.1	1561	0		
JTFH01000510.1	1561	0		
JTFH01000511.1	1560	0		
JTFH01000512.1	1560	0		
JTFH01000513.1	1554	0		
JTFH01000514.1	1552	0		
JTFH01000515.1	1548	0		
JTFH01000516.1	1546	0		
JTFH01000517.1	1541	0		
JTFH01000518.1	1536	0		
JTFH01000519.1	1533	0		
JTFH01000520.1	1532	0		
JTFH01000521.1	1532	0		
JTFH01000522.1	1530	0		
JTFH01000523.1	1527	0		
JTFH01000524.1	1526	0		
JTFH01000525.1	1524	0		
JTFH01000526.1	1523	0		
JTFH01000527.1	1523	0		
JTFH01000528.1	1522	0		
JTFH01000529.1	1522	0		
JTFH01000530.1	1519	0		
JTFH01000531.1	1513	0		
JTFH01000532.1	1508	0		
JTFH01000533.1	1508	0		
JTFH01000534.1	1505	0		
JTFH01000535.1	1503	0		
JTFH01000536.1	1496	0		
JTFH01000537.1	1491	0		
JTFH01000538.1	1490	0		
JTFH01000539.1	1490	0		
JTFH01000540.1	1487	0		
JTFH01000541.1	1486	0		
JTFH01000542.1	1485	0		
JTFH01000543.1	1484	0		
JTFH01000544.1	1483	0		
JTFH01000545.1	1479	0		
JTFH01000546.1	1479	0		
JTFH01000547.1	1476	0		
JTFH01000548.1	1475	0		
JTFH01000549.1	1472	0		
JTFH01000550.1	1469	0		
JTFH01000551.1	1468	0		
JTFH01000552.1	1467	0		
JTFH01000553.1	1465	0		
JTFH01000554.1	1464	0		
JTFH01000555.1	1463	0		
JTFH01000556.1	1463	0		
JTFH01000557.1	1459	0		
JTFH01000558.1	1459	0		
JTFH01000559.1	1458	0		
JTFH01000560.1	1458	0		
JTFH01000561.1	1454	0		
JTFH01000562.1	1449	0		
JTFH01000563.1	1449	0		
JTFH01000564.1	1448	0		
JTFH01000565.1	1446	0		
JTFH01000566.1	1442	0		
JTFH01000567.1	1441	0		
JTFH01000568.1	1440	0		
JTFH01000569.1	1439	0		
JTFH01000570.1	1437	0		
JTFH01000571.1	1436	0		
JTFH01000572.1	1429	0		
JTFH01000573.1	1429	0		
JTFH01000574.1	1427	0		
JTFH01000575.1	1426	0		
JTFH01000576.1	1425	0		
JTFH01000577.1	1424	0		
JTFH01000578.1	1424	0		
JTFH01000579.1	1423	0		
JTFH01000580.1	1423	0		
JTFH01000581.1	1423	0		
JTFH01000582.1	1414	0		
JTFH01000583.1	1414	0		
JTFH01000584.1	1413	0		
JTFH01000585.1	1413	0		
JTFH01000586.1	1410	0		
JTFH01000587.1	1409	0		
JTFH01000588.1	1409	0		
JTFH01000589.1	1406	0		
JTFH01000590.1	1405	0		
JTFH01000591.1	1405	0		
JTFH01000592.1	1404	0		
JTFH01000593.1	1404	0		
JTFH01000594.1	1402	0		
JTFH01000595.1	1402	0		
JTFH01000596.1	1402	0		
JTFH01000597.1	1402	0		
JTFH01000598.1	1400	0		
JTFH01000599.1	1398	0		
JTFH01000600.1	1396	0		
JTFH01000601.1	1395	0		
JTFH01000602.1	1394	0		
JTFH01000603.1	1393	0		
JTFH01000604.1	1391	0		
JTFH01000605.1	1389	0		
JTFH01000606.1	1389	0		
JTFH01000607.1	1388	0		
JTFH01000608.1	1387	0		
JTFH01000609.1	1384	0		
JTFH01000610.1	1381	0		
JTFH01000611.1	1381	0		
JTFH01000612.1	1379	0		
JTFH01000613.1	1377	0		
JTFH01000614.1	1376	0		
JTFH01000615.1	1376	0		
JTFH01000616.1	1375	0		
JTFH01000617.1	1374	0		
JTFH01000618.1	1372	0		
JTFH01000619.1	1371	0		
JTFH01000620.1	1370	0		
JTFH01000621.1	1370	0		
JTFH01000622.1	1366	0		
JTFH01000623.1	1363	0		
JTFH01000624.1	1360	0		
JTFH01000625.1	1356	0		
JTFH01000626.1	1355	0		
JTFH01000627.1	1355	0		
JTFH01000628.1	1352	0		
JTFH01000629.1	1345	0		
JTFH01000630.1	1344	0		
JTFH01000631.1	1344	0		
JTFH01000632.1	1342	0		
JTFH01000633.1	1342	0		
JTFH01000634.1	1336	0		
JTFH01000635.1	1334	0		
JTFH01000636.1	1334	0		
JTFH01000637.1	1333	0		
JTFH01000638.1	1332	0		
JTFH01000639.1	1328	0		
JTFH01000640.1	1328	0		
JTFH01000641.1	1328	0		
JTFH01000642.1	1327	0		
JTFH01000643.1	1325	0		
JTFH01000644.1	1322	0		
JTFH01000645.1	1320	0		
JTFH01000646.1	1319	0		
JTFH01000647.1	1318	0		
JTFH01000648.1	1315	0		
JTFH01000649.1	1314	0		
JTFH01000650.1	1313	0		
JTFH01000651.1	1313	0		
JTFH01000652.1	1312	0		
JTFH01000653.1	1310	0		
JTFH01000654.1	1309	0		
JTFH01000655.1	1309	0		
JTFH01000656.1	1307	0		
JTFH01000657.1	1307	0		
JTFH01000658.1	1305	0		
JTFH01000659.1	1304	0		
JTFH01000660.1	1303	0		
JTFH01000661.1	1302	0		
JTFH01000662.1	1302	0		
JTFH01000663.1	1301	0		
JTFH01000664.1	1301	0		
JTFH01000665.1	1300	0		
JTFH01000666.1	1299	0		
JTFH01000667.1	1297	0		
JTFH01000668.1	1295	0		
JTFH01000669.1	1294	0		
JTFH01000670.1	1293	0		
JTFH01000671.1	1291	0		
JTFH01000672.1	1291	0		
JTFH01000673.1	1289	0		
JTFH01000674.1	1288	0		
JTFH01000675.1	1288	0		
JTFH01000676.1	1287	0		
JTFH01000677.1	1287	0		
JTFH01000678.1	1287	0		
JTFH01000679.1	1286	0		
JTFH01000680.1	1283	0		
JTFH01000681.1	1281	0		
JTFH01000682.1	1277	0		
JTFH01000683.1	1274	0		
JTFH01000684.1	1270	0		
JTFH01000685.1	1267	0		
JTFH01000686.1	1266	0		
JTFH01000687.1	1260	0		
JTFH01000688.1	1259	0		
JTFH01000689.1	1258	0		
JTFH01000690.1	1258	0		
JTFH01000691.1	1258	0		
JTFH01000692.1	1256	0		
JTFH01000693.1	1255	0		
JTFH01000694.1	1254	0		
JTFH01000695.1	1254	0		
JTFH01000696.1	1253	0		
JTFH01000697.1	1250	0		
JTFH01000698.1	1249	0		
JTFH01000699.1	1248	0		
JTFH01000700.1	1248	0		
JTFH01000701.1	1247	0		
JTFH01000702.1	1242	0		
JTFH01000703.1	1242	0		
JTFH01000704.1	1241	0		
JTFH01000705.1	1241	0		
JTFH01000706.1	1241	0		
JTFH01000707.1	1239	0		
JTFH01000708.1	1238	0		
JTFH01000709.1	1237	0		
JTFH01000710.1	1236	0		
JTFH01000711.1	1235	0		
JTFH01000712.1	1234	0		
JTFH01000713.1	1234	0		
JTFH01000714.1	1234	0		
JTFH01000715.1	1233	0		
JTFH01000716.1	1232	0		
JTFH01000717.1	1232	0		
JTFH01000718.1	1231	0		
JTFH01000719.1	1230	0		
JTFH01000720.1	1228	0		
JTFH01000721.1	1227	0		
JTFH01000722.1	1227	0		
JTFH01000723.1	1226	0		
JTFH01000724.1	1224	0		
JTFH01000725.1	1224	0		
JTFH01000726.1	1220	0		
JTFH01000727.1	1220	0		
JTFH01000728.1	1219	0		
JTFH01000729.1	1217	0		
JTFH01000730.1	1216	0		
JTFH01000731.1	1215	0		
JTFH01000732.1	1214	0		
JTFH01000733.1	1214	0		
JTFH01000734.1	1214	0		
JTFH01000735.1	1213	0		
JTFH01000736.1	1212	0		
JTFH01000737.1	1209	0		
JTFH01000738.1	1208	0		
JTFH01000739.1	1207	0		
JTFH01000740.1	1207	0		
JTFH01000741.1	1207	0		
JTFH01000742.1	1206	0		
JTFH01000743.1	1206	0		
JTFH01000744.1	1205	0		
JTFH01000745.1	1205	0		
JTFH01000746.1	1204	0		
JTFH01000747.1	1204	0		
JTFH01000748.1	1204	0		
JTFH01000749.1	1203	0		
JTFH01000750.1	1201	0		
JTFH01000751.1	1201	0		
JTFH01000752.1	1200	0		
JTFH01000753.1	1200	0		
JTFH01000754.1	1199	0		
JTFH01000755.1	1198	0		
JTFH01000756.1	1197	0		
JTFH01000757.1	1196	0		
JTFH01000758.1	1195	0		
JTFH01000759.1	1194	0		
JTFH01000760.1	1194	0		
JTFH01000761.1	1191	0		
JTFH01000762.1	1189	0		
JTFH01000763.1	1186	0		
JTFH01000764.1	1186	0		
JTFH01000765.1	1184	0		
JTFH01000766.1	1183	0		
JTFH01000767.1	1183	0		
JTFH01000768.1	1182	0		
JTFH01000769.1	1181	0		
JTFH01000770.1	1181	0		
JTFH01000771.1	1181	0		
JTFH01000772.1	1181	0		
JTFH01000773.1	1179	0		
JTFH01000774.1	1178	0		
JTFH01000775.1	1178	0		
JTFH01000776.1	1177	0		
JTFH01000777.1	1177	0		
JTFH01000778.1	1171	0		
JTFH01000779.1	1171	0		
JTFH01000780.1	1171	0		
JTFH01000781.1	1170	0		
JTFH01000782.1	1170	0		
JTFH01000783.1	1167	0		
JTFH01000784.1	1167	0		
JTFH01000785.1	1167	0		
JTFH01000786.1	1165	0		
JTFH01000787.1	1165	0		
JTFH01000788.1	1162	0		
JTFH01000789.1	1157	0		
JTFH01000790.1	1156	0		
JTFH01000791.1	1156	0		
JTFH01000792.1	1154	0		
JTFH01000793.1	1154	0		
JTFH01000794.1	1151	0		
JTFH01000795.1	1151	0		
JTFH01000796.1	1150	0		
JTFH01000797.1	1150	0		
JTFH01000798.1	1147	0		
JTFH01000799.1	1147	0		
JTFH01000800.1	1146	0		
JTFH01000801.1	1144	0		
JTFH01000802.1	1144	0		
JTFH01000803.1	1143	0		
JTFH01000804.1	1142	0		
JTFH01000805.1	1141	0		
JTFH01000806.1	1141	0		
JTFH01000807.1	1140	0		
JTFH01000808.1	1138	0		
JTFH01000809.1	1134	0		
JTFH01000810.1	1134	0		
JTFH01000811.1	1132	0		
JTFH01000812.1	1131	0		
JTFH01000813.1	1131	0		
JTFH01000814.1	1130	0		
JTFH01000815.1	1127	0		
JTFH01000816.1	1126	0		
JTFH01000817.1	1124	0		
JTFH01000818.1	1122	0		
JTFH01000819.1	1122	0		
JTFH01000820.1	1121	0		
JTFH01000821.1	1119	0		
JTFH01000822.1	1119	0		
JTFH01000823.1	1119	0		
JTFH01000824.1	1119	0		
JTFH01000825.1	1118	0		
JTFH01000826.1	1116	0		
JTFH01000827.1	1116	0		
JTFH01000828.1	1115	0		
JTFH01000829.1	1115	0		
JTFH01000830.1	1115	0		
JTFH01000831.1	1114	0		
JTFH01000832.1	1113	0		
JTFH01000833.1	1113	0		
JTFH01000834.1	1110	0		
JTFH01000835.1	1110	0		
JTFH01000836.1	1109	0		
JTFH01000837.1	1108	0		
JTFH01000838.1	1107	0		
JTFH01000839.1	1107	0		
JTFH01000840.1	1107	0		
JTFH01000841.1	1107	0		
JTFH01000842.1	1106	0		
JTFH01000843.1	1103	0		
JTFH01000844.1	1103	0		
JTFH01000845.1	1103	0		
JTFH01000846.1	1100	0		
JTFH01000847.1	1099	0		
JTFH01000848.1	1098	0		
JTFH01000849.1	1097	0		
JTFH01000850.1	1096	0		
JTFH01000851.1	1096	0		
JTFH01000852.1	1094	0		
JTFH01000853.1	1093	0		
JTFH01000854.1	1090	0		
JTFH01000855.1	1088	0		
JTFH01000856.1	1087	0		
JTFH01000857.1	1086	0		
JTFH01000858.1	1085	0		
JTFH01000859.1	1084	0		
JTFH01000860.1	1084	0		
JTFH01000861.1	1084	0		
JTFH01000862.1	1084	0		
JTFH01000863.1	1083	0		
JTFH01000864.1	1083	0		
JTFH01000865.1	1082	0		
JTFH01000866.1	1082	0		
JTFH01000867.1	1081	0		
JTFH01000868.1	1081	0		
JTFH01000869.1	1079	0		
JTFH01000870.1	1076	0		
JTFH01000871.1	1074	0		
JTFH01000872.1	1073	0		
JTFH01000873.1	1073	0		
JTFH01000874.1	1071	0		
JTFH01000875.1	1069	0		
JTFH01000876.1	1067	0		
JTFH01000877.1	1067	0		
JTFH01000878.1	1067	0		
JTFH01000879.1	1066	0		
JTFH01000880.1	1065	0		
JTFH01000881.1	1065	0		
JTFH01000882.1	1065	0		
JTFH01000883.1	1065	0		
JTFH01000884.1	1065	0		
JTFH01000885.1	1064	0		
JTFH01000886.1	1064	0		
JTFH01000887.1	1064	0		
JTFH01000888.1	1063	0		
JTFH01000889.1	1062	0		
JTFH01000890.1	1062	0		
JTFH01000891.1	1062	0		
JTFH01000892.1	1061	0		
JTFH01000893.1	1060	0		
JTFH01000894.1	1057	0		
JTFH01000895.1	1057	0		
JTFH01000896.1	1056	0		
JTFH01000897.1	1055	0		
JTFH01000898.1	1055	0		
JTFH01000899.1	1055	0		
JTFH01000900.1	1055	0		
JTFH01000901.1	1054	0		
JTFH01000902.1	1051	0		
JTFH01000903.1	1050	0		
JTFH01000904.1	1050	0		
JTFH01000905.1	1049	0		
JTFH01000906.1	1048	0		
JTFH01000907.1	1047	0		
JTFH01000908.1	1046	0		
JTFH01000909.1	1046	0		
JTFH01000910.1	1046	0		
JTFH01000911.1	1045	0		
JTFH01000912.1	1045	0		
JTFH01000913.1	1045	0		
JTFH01000914.1	1044	0		
JTFH01000915.1	1042	0		
JTFH01000916.1	1041	0		
JTFH01000917.1	1039	0		
JTFH01000918.1	1039	0		
JTFH01000919.1	1038	0		
JTFH01000920.1	1036	0		
JTFH01000921.1	1036	0		
JTFH01000922.1	1035	0		
JTFH01000923.1	1035	0		
JTFH01000924.1	1033	0		
JTFH01000925.1	1032	0		
JTFH01000926.1	1031	0		
JTFH01000927.1	1031	0		
JTFH01000928.1	1031	0		
JTFH01000929.1	1027	0		
JTFH01000930.1	1027	0		
JTFH01000931.1	1026	0		
JTFH01000932.1	1026	0		
JTFH01000933.1	1024	0		
JTFH01000934.1	1024	0		
JTFH01000935.1	1022	0		
JTFH01000936.1	1022	0		
JTFH01000937.1	1021	0		
JTFH01000938.1	1020	0		
JTFH01000939.1	1019	0		
JTFH01000940.1	1018	0		
JTFH01000941.1	1018	0		
JTFH01000942.1	1018	0		
JTFH01000943.1	1016	0		
JTFH01000944.1	1010	0		
JTFH01000945.1	1010	0		
JTFH01000946.1	1009	0		
JTFH01000947.1	1008	0		
JTFH01000948.1	1007	0		
JTFH01000949.1	1006	0		
JTFH01000950.1	1005	0		
JTFH01000951.1	1005	0		
JTFH01000952.1	1004	0		
JTFH01000953.1	1004	0		
JTFH01000954.1	1003	0		
JTFH01000955.1	1003	0		
JTFH01000956.1	1003	0		
JTFH01000957.1	1003	0		
JTFH01000958.1	1002	0		
JTFH01000959.1	1002	0		
JTFH01000960.1	1000	0		
JTFH01000961.1	1000	0		
JTFH01000962.1	8358	0		
JTFH01000963.1	7932	0		
JTFH01000964.1	6846	0		
JTFH01000965.1	4591	0		
JTFH01000966.1	4041	0		
JTFH01000967.1	3841	0		
JTFH01000968.1	3754	0		
JTFH01000969.1	3743	0		
JTFH01000970.1	3702	0		
JTFH01000971.1	3625	0		
JTFH01000972.1	3529	0		
JTFH01000973.1	3508	0		
JTFH01000974.1	3359	0		
JTFH01000975.1	3320	0		
JTFH01000976.1	3231	0		
JTFH01000977.1	3220	0		
JTFH01000978.1	3212	0		
JTFH01000979.1	3192	0		
JTFH01000980.1	3092	0		
JTFH01000981.1	3087	0		
JTFH01000982.1	3048	0		
JTFH01000983.1	3005	0		
JTFH01000984.1	3004	0		
JTFH01000985.1	2959	0		
JTFH01000986.1	2934	0		
JTFH01000987.1	2933	0		
JTFH01000988.1	2827	0		
JTFH01000989.1	2794	0		
JTFH01000990.1	2749	0		
JTFH01000991.1	2745	0		
JTFH01000992.1	2733	0		
JTFH01000993.1	2698	0		
JTFH01000994.1	2665	0		
JTFH01000995.1	2634	0		
JTFH01000996.1	2492	0		
JTFH01000997.1	2489	0		
JTFH01000998.1	2468	0		
JTFH01000999.1	2414	0		
JTFH01001000.1	2395	0		
JTFH01001001.1	2356	0		
JTFH01001002.1	2339	0		
JTFH01001003.1	2310	0		
JTFH01001004.1	2288	0		
JTFH01001005.1	2285	0		
JTFH01001006.1	2269	0		
JTFH01001007.1	2253	0		
JTFH01001008.1	2203	0		
JTFH01001009.1	2176	0		
JTFH01001010.1	2159	0		
JTFH01001011.1	2155	0		
JTFH01001012.1	2149	0		
JTFH01001013.1	2129	0		
JTFH01001014.1	2116	0		
JTFH01001015.1	2113	0		
JTFH01001016.1	2098	0		
JTFH01001017.1	2066	0		
JTFH01001018.1	2066	0		
JTFH01001019.1	2059	0		
JTFH01001020.1	2047	0		
JTFH01001021.1	2040	0		
JTFH01001022.1	2030	0		
JTFH01001023.1	2024	0		
JTFH01001024.1	2001	0		
JTFH01001025.1	1992	0		
JTFH01001026.1	1981	0		
JTFH01001027.1	1979	0		
JTFH01001028.1	1957	0		
JTFH01001029.1	1953	0		
JTFH01001030.1	1944	0		
JTFH01001031.1	1936	0		
JTFH01001032.1	1932	0		
JTFH01001033.1	1882	0		
JTFH01001034.1	1878	0		
JTFH01001035.1	1870	0		
JTFH01001036.1	1821	0		
JTFH01001037.1	1813	0		
JTFH01001038.1	1809	0		
JTFH01001039.1	1804	0		
JTFH01001040.1	1797	0		
JTFH01001041.1	1791	0		
JTFH01001042.1	1781	0		
JTFH01001043.1	1766	0		
JTFH01001044.1	1764	0		
JTFH01001045.1	1743	0		
JTFH01001046.1	1741	0		
JTFH01001047.1	1709	0		
JTFH01001048.1	1706	0		
JTFH01001049.1	1701	0		
JTFH01001050.1	1689	0		
JTFH01001051.1	1646	0		
JTFH01001052.1	1641	0		
JTFH01001053.1	1639	0		
JTFH01001054.1	1636	0		
JTFH01001055.1	1632	0		
JTFH01001056.1	1629	0		
JTFH01001057.1	1623	0		
JTFH01001058.1	1622	0		
JTFH01001059.1	1622	0		
JTFH01001060.1	1619	0		
JTFH01001061.1	1606	0		
JTFH01001062.1	1593	0		
JTFH01001063.1	1592	0		
JTFH01001064.1	1558	0		
JTFH01001065.1	1545	0		
JTFH01001066.1	1542	0		
JTFH01001067.1	1540	0		
JTFH01001068.1	1529	0		
JTFH01001069.1	1518	0		
JTFH01001070.1	1515	0		
JTFH01001071.1	1513	0		
JTFH01001072.1	1507	0		
JTFH01001073.1	1504	0		
JTFH01001074.1	1499	0		
JTFH01001075.1	1495	0		
JTFH01001076.1	1495	0		
JTFH01001077.1	1492	0		
JTFH01001078.1	1492	0		
JTFH01001079.1	1489	0		
JTFH01001080.1	1485	0		
JTFH01001081.1	1483	0		
JTFH01001082.1	1473	0		
JTFH01001083.1	1470	0		
JTFH01001084.1	1463	0		
JTFH01001085.1	1460	0		
JTFH01001086.1	1458	0		
JTFH01001087.1	1456	0		
JTFH01001088.1	1453	0		
JTFH01001089.1	1443	0		
JTFH01001090.1	1441	0		
JTFH01001091.1	1426	0		
JTFH01001092.1	1425	0		
JTFH01001093.1	1418	0		
JTFH01001094.1	1413	0		
JTFH01001095.1	1413	0		
JTFH01001096.1	1412	0		
JTFH01001097.1	1407	0		
JTFH01001098.1	1406	0		
JTFH01001099.1	1396	0		
JTFH01001100.1	1390	0		
JTFH01001101.1	1382	0		
JTFH01001102.1	1376	0		
JTFH01001103.1	1375	0		
JTFH01001104.1	1371	0		
JTFH01001105.1	1367	0		
JTFH01001106.1	1364	0		
JTFH01001107.1	1356	0		
JTFH01001108.1	1355	0		
JTFH01001109.1	1352	0		
JTFH01001110.1	1350	0		
JTFH01001111.1	1346	0		
JTFH01001112.1	1345	0		
JTFH01001113.1	1340	0		
JTFH01001114.1	1330	0		
JTFH01001115.1	1329	0		
JTFH01001116.1	1324	0		
JTFH01001117.1	1316	0		
JTFH01001118.1	1307	0		
JTFH01001119.1	1304	0		
JTFH01001120.1	1304	0		
JTFH01001121.1	1303	0		
JTFH01001122.1	1301	0		
JTFH01001123.1	1300	0		
JTFH01001124.1	1297	0		
JTFH01001125.1	1296	0		
JTFH01001126.1	1290	0		
JTFH01001127.1	1284	0		
JTFH01001128.1	1282	0		
JTFH01001129.1	1281	0		
JTFH01001130.1	1280	0		
JTFH01001131.1	1279	0		
JTFH01001132.1	1272	0		
JTFH01001133.1	1267	0		
JTFH01001134.1	1267	0		
JTFH01001135.1	1266	0		
JTFH01001136.1	1264	0		
JTFH01001137.1	1264	0		
JTFH01001138.1	1264	0		
JTFH01001139.1	1263	0		
JTFH01001140.1	1249	0		
JTFH01001141.1	1240	0		
JTFH01001142.1	1239	0		
JTFH01001143.1	1235	0		
JTFH01001144.1	1235	0		
JTFH01001145.1	1233	0		
JTFH01001146.1	1232	0		
JTFH01001147.1	1230	0		
JTFH01001148.1	1226	0		
JTFH01001149.1	1223	0		
JTFH01001150.1	1214	0		
JTFH01001151.1	1213	0		
JTFH01001152.1	1211	0		
JTFH01001153.1	1209	0		
JTFH01001154.1	1202	0		
JTFH01001155.1	1199	0		
JTFH01001156.1	1197	0		
JTFH01001157.1	1193	0		
JTFH01001158.1	1191	0		
JTFH01001159.1	1187	0		
JTFH01001160.1	1186	0		
JTFH01001161.1	1184	0		
JTFH01001162.1	1184	0		
JTFH01001163.1	1182	0		
JTFH01001164.1	1179	0		
JTFH01001165.1	1173	0		
JTFH01001166.1	1169	0		
JTFH01001167.1	1167	0		
JTFH01001168.1	1166	0		
JTFH01001169.1	1165	0		
JTFH01001170.1	1164	0		
JTFH01001171.1	1163	0		
JTFH01001172.1	1158	0		
JTFH01001173.1	1158	0		
JTFH01001174.1	1157	0		
JTFH01001175.1	1157	0		
JTFH01001176.1	1157	0		
JTFH01001177.1	1155	0		
JTFH01001178.1	1154	0		
JTFH01001179.1	1149	0		
JTFH01001180.1	1148	0		
JTFH01001181.1	1148	0		
JTFH01001182.1	1146	0		
JTFH01001183.1	1144	0		
JTFH01001184.1	1140	0		
JTFH01001185.1	1136	0		
JTFH01001186.1	1134	0		
JTFH01001187.1	1133	0		
JTFH01001188.1	1129	0		
JTFH01001189.1	1127	0		
JTFH01001190.1	1127	0		
JTFH01001191.1	1118	0		
JTFH01001192.1	1110	0		
JTFH01001193.1	1104	0		
JTFH01001194.1	1104	0		
JTFH01001195.1	1101	0		
JTFH01001196.1	1098	0		
JTFH01001197.1	1096	0		
JTFH01001198.1	1094	0		
JTFH01001199.1	1091	0		
JTFH01001200.1	1089	0		
JTFH01001201.1	1086	0		
JTFH01001202.1	1085	0		
JTFH01001203.1	1084	0		
JTFH01001204.1	1083	0		
JTFH01001205.1	1083	0		
JTFH01001206.1	1079	0		
JTFH01001207.1	1076	0		
JTFH01001208.1	1069	0		
JTFH01001209.1	1068	0		
JTFH01001210.1	1067	0		
JTFH01001211.1	1067	0		
JTFH01001212.1	1067	0		
JTFH01001213.1	1063	0		
JTFH01001214.1	1062	0		
JTFH01001215.1	1059	0		
JTFH01001216.1	1058	0		
